226:5,3,4,1,5,3,7,1,2,3,8,8,3,5,9,3,1,3,7,2,4,5,6,3,6,7,5,7,1,3
227:1,1,9,8,1,6,8,9,6,1,5,4,2,1,8,7,8,1,2,2,5,1,6,3,6,7,9,6,5,9
228:9,4,4,3,7,8,1,6,8,6,2,6,7,9,4,3,8,5,3,1,9,8,8,4,7,3,7,6,4,2
229:3,8,7,5,1,5,7,8,7,1,2,8,2,8,7,5,6,4,2,4,4,1,7,5,6,6,6,3,4,2
230:2,4,3,9,2,7,8,8,3,8,9,2,5,3,9,1,6,6,3,1,6,9,7,6,2,3,9,2,6,1
231:2,3,1,9,5,7,9,3,3,4,7,2,9,4,1,5,5,4,3,2,3,5,7,2,6,2,4,8,8,9
232:7,5,8,5,9,5,2,8,9,8,1,5,4,1,8,6,4,9,2,8,6,1,1,7,2,2,6,2,1,3
233:5,6,9,6,9,9,1,3,6,5,3,5,3,9,9,2,7,7,4,4,3,7,5,4,3,5,9,4,5,4
234:3,5,5,9,6,7,6,6,8,3,3,5,5,8,1,7,4,5,4,9,5,9,8,2,8,6,1,8,9,4
235:8,8,6,9,1,9,1,4,8,2,8,8,7,8,3,5,2,1,7,6,4,1,9,5,9,4,7,5,9,3
236:3,4,9,5,4,7,9,6,7,6,9,6,2,1,8,5,5,9,1,3,6,6,6,4,1,6,4,9,8,4
237:9,9,7,7,8,2,3,3,9,4,7,3,6,9,9,6,2,4,7,7,2,9,8,1,4,7,5,7,3,9
238:6,9,3,1,8,2,4,9,7,7,6,9,8,5,7,5,7,5,3,9,9,1,4,3,5,5,2,8,4,6
239:6,7,1,8,8,5,3,9,7,5,5,2,8,2,2,3,7,6,8,9,4,8,1,6,9,3,8,8,5,5
240:2,5,1,2,1,9,5,4,6,9,6,4,2,8,2,2,8,1,9,2,9,4,8,6,9,2,7,2,8,2
241:4,7,4,3,2,3,7,6,5,8,2,5,9,1,5,7,1,9,7,7,2,4,6,1,3,6,5,4,2,2
242:2,8,5,3,6,5,2,3,3,4,9,4,1,8,7,8,4,9,1,3,4,6,2,8,6,6,9,3,2,2
243:8,4,9,2,7,7,7,5,2,7,9,9,3,7,6,3,5,8,9,5,4,6,9,8,8,3,7,7,5,7
244:8,3,1,2,7,2,3,7,9,5,3,2,4,3,7,7,7,8,7,6,8,5,1,8,2,7,2,5,1,5
245:6,8,4,3,7,3,1,4,8,8,1,8,3,5,5,8,7,1,4,2,3,6,6,4,1,5,5,3,6,3
246:5,1,6,1,6,2,6,6,1,6,6,6,5,8,4,9,3,2,5,9,1,2,4,3,4,6,2,2,5,6
247:9,2,5,4,1,4,6,5,5,9,5,8,1,5,6,4,2,5,1,6,6,3,7,2,7,3,8,8,2,7
248:1,3,3,1,3,2,3,9,3,8,9,9,3,3,5,8,6,4,8,4,9,9,7,4,6,7,6,9,4,8
249:2,5,5,5,9,5,3,9,4,8,4,4,9,2,9,9,5,1,5,6,1,1,1,2,6,1,9,3,8,4
250:1,9,7,7,2,3,2,5,3,3,2,3,8,3,6,4,9,1,9,9,9,2,9,9,8,8,2,3,8,3
251:2,2,1,4,5,6,5,3,3,3,8,8,2,4,6,4,5,6,7,1,5,6,1,2,2,7,9,3,5,6
252:1,8,4,4,2,6,9,9,3,8,1,8,4,8,4,3,4,7,4,3,7,4,3,9,4,6,3,9,6,4
253:6,3,3,2,8,1,5,5,6,9,8,6,8,2,2,3,3,2,5,8,9,5,2,8,7,1,7,4,1,6
254:9,5,4,1,5,8,6,4,3,9,8,2,8,5,2,1,8,3,5,7,9,1,7,2,2,4,8,9,1,9
255:1,6,8,7,5,9,5,3,5,2,9,5,5,5,6,9,6,3,2,1,8,5,8,8,3,8,5,8,1,4
256:6,4,7,7,2,7,7,6,9,5,1,5,3,8,2,3,6,7,9,1,9,6,4,6,2,9,8,8,1,5
257:9,5,7,3,6,1,6,2,3,5,5,4,8,3,4,1,5,1,2,6,7,4,9,9,3,2,3,8,5,5
258:1,2,8,2,8,9,1,9,7,5,8,6,8,4,3,5,9,6,6,8,6,6,5,4,9,5,4,1,5,6
259:9,8,3,7,6,8,3,3,6,2,3,9,2,7,2,5,3,2,4,6,6,3,8,2,3,2,1,3,7,9
260:5,8,2,8,3,9,8,1,4,4,1,3,4,5,6,3,2,6,7,1,6,4,1,3,7,4,7,4,3,7
261:3,2,4,3,2,1,3,7,3,1,3,5,1,8,3,9,1,4,2,6,1,5,5,4,4,3,1,4,8,9
262:9,7,5,6,8,7,6,2,8,2,9,7,3,9,7,9,2,8,3,1,8,6,5,3,4,5,7,1,7,3
263:6,8,6,2,7,9,2,2,1,6,3,2,1,5,7,1,1,3,3,1,7,5,7,3,8,7,8,2,6,8
264:5,8,3,3,7,7,2,1,1,8,3,3,9,4,4,5,4,1,4,3,4,6,3,4,2,3,2,5,7,9
265:2,8,9,6,9,5,4,3,8,2,4,1,7,9,7,1,7,2,8,5,9,5,1,5,4,2,9,2,3,4
266:3,2,1,4,6,7,7,2,2,1,7,6,1,9,3,9,1,6,2,8,9,4,6,1,2,1,8,6,6,3
267:7,9,2,4,3,7,4,3,7,9,4,4,6,5,2,3,9,3,5,3,4,5,9,4,7,5,7,1,8,4
268:5,4,7,3,6,3,9,6,8,2,6,9,3,6,9,8,3,8,5,1,3,5,6,8,5,5,1,3,7,5
269:5,5,1,8,1,9,8,9,6,2,2,4,1,7,3,2,2,2,3,8,2,6,7,6,9,6,4,9,1,4
270:7,8,2,9,1,6,7,6,9,3,9,2,8,7,5,8,5,5,9,2,7,5,5,5,2,2,8,8,3,2
271:1,5,4,3,9,9,6,2,9,7,3,1,8,6,3,4,4,2,6,6,6,3,3,9,2,3,3,7,1,6
272:3,7,5,9,4,8,1,9,4,3,7,1,6,3,9,1,1,3,7,3,3,4,8,9,3,2,2,1,7,3
273:8,9,4,8,5,7,9,7,2,4,2,9,1,6,7,2,4,6,8,2,2,7,1,4,3,8,2,5,4,6
274:3,2,1,4,6,7,7,2,2,1,7,5,1,9,3,9,1,6,2,8,9,4,6,1,2,1,8,6,6,3
275:6,8,1,8,4,5,4,8,5,9,7,2,8,7,5,1,3,8,5,5,6,7,8,6,7,2,8,3,7,8
276:6,8,5,5,8,7,7,4,2,7,3,9,2,1,9,8,5,1,4,6,7,6,3,9,4,8,5,2,1,2
277:4,9,4,4,7,8,3,9,8,8,6,8,6,8,8,6,2,3,7,7,2,7,9,5,4,3,3,2,7,7
278:1,6,8,7,5,9,5,3,5,2,9,5,5,5,6,9,6,3,2,1,8,5,8,8,3,8,5,8,1,8
279:6,7,6,4,7,3,4,1,1,7,6,1,8,3,4,7,4,8,1,6,6,6,5,9,7,9,1,9,1,6
280:1,2,2,9,3,3,3,4,5,7,3,7,6,6,3,4,3,2,8,8,3,6,8,2,3,3,8,8,8,6
281:9,8,4,9,9,4,8,4,2,1,6,2,5,1,8,6,4,9,6,6,5,8,6,2,1,5,7,6,3,9
282:8,8,2,3,5,4,7,4,6,4,5,2,7,9,9,8,7,1,7,5,3,5,1,4,8,6,6,4,2,9
283:5,1,6,5,8,2,2,8,7,1,2,7,2,2,8,7,5,1,9,1,8,1,9,2,1,9,1,8,1,7
284:5,6,6,2,6,9,1,8,8,3,7,9,7,5,7,3,9,7,2,5,4,8,4,4,1,7,8,5,1,4
285:3,1,7,9,5,4,8,1,3,9,4,3,4,4,3,9,1,5,2,1,7,9,3,6,8,5,2,8,5,6
286:2,5,7,9,9,8,2,9,8,8,4,1,5,6,3,8,8,9,8,7,7,9,6,7,7,1,2,1,4,8
287:2,5,5,5,9,5,3,9,4,8,4,4,9,2,9,9,5,1,5,6,1,1,1,2,6,1,1,3,8,4
288:5,8,5,4,3,2,3,2,9,3,4,2,7,6,9,1,6,8,9,9,4,2,9,7,7,5,3,2,6,6
289:4,6,5,6,6,5,5,4,2,4,9,7,9,6,8,4,3,9,6,1,6,4,6,6,1,8,6,3,6,6
290:3,6,5,4,6,5,2,2,6,6,6,5,2,1,9,3,6,7,2,1,5,4,4,6,6,6,9,5,3,5
291:7,9,4,9,1,5,5,8,3,3,4,3,8,7,2,8,2,5,6,8,4,2,9,1,9,2,3,5,3,3
292:8,3,2,9,9,1,2,2,3,8,5,5,2,8,9,1,8,6,1,8,3,8,6,1,9,6,5,3,9,2
293:5,9,8,3,9,9,3,5,4,4,1,6,7,2,4,9,2,8,4,6,7,3,2,3,1,6,7,5,2,9
294:1,4,4,5,6,6,5,9,8,9,9,4,1,8,5,5,7,5,5,5,5,5,1,7,6,5,3,5,1,4
295:5,3,6,3,3,8,7,9,2,4,7,1,6,2,8,4,2,2,9,5,1,7,5,3,2,8,1,7,8,3
296:2,8,5,2,4,6,6,5,1,5,1,9,1,5,8,7,4,3,1,1,7,8,9,6,9,9,8,6,1,8
297:6,4,4,2,8,7,6,6,9,9,1,2,5,1,9,2,9,7,3,9,6,3,1,3,1,2,2,1,8,7
298:6,3,2,3,3,4,6,2,2,6,8,3,2,1,4,2,4,6,9,1,2,6,6,3,2,2,7,2,6,3
299:3,1,4,2,2,7,4,1,1,5,4,3,4,8,4,2,1,5,9,1,1,6,5,5,5,9,8,7,8,8
300:9,5,4,8,2,8,8,8,1,7,1,2,4,5,3,9,8,1,9,8,6,7,3,5,8,5,4,1,2,8
301:1,7,8,4,2,9,5,7,6,8,7,6,7,9,8,6,4,3,8,1,4,9,2,1,8,5,5,6,1,2
302:3,1,2,5,1,9,7,2,2,3,9,5,5,3,3,8,3,2,1,7,2,1,1,3,3,1,9,6,8,3
303:5,1,5,6,6,1,5,2,4,7,1,9,9,5,5,8,3,9,7,3,1,9,4,2,1,6,6,7,8,4
304:7,5,9,4,1,8,4,6,9,7,9,2,9,2,8,5,3,4,5,5,3,6,9,1,4,1,7,4,1,6
305:7,4,4,2,4,9,8,8,9,6,8,9,8,6,4,6,8,3,5,9,6,2,8,7,5,1,5,2,1,8
306:3,1,4,6,5,1,1,5,4,8,8,7,7,4,1,4,8,6,1,5,5,7,2,2,6,4,4,4,8,4
307:5,3,8,8,2,8,9,4,9,3,2,6,6,7,7,6,2,9,2,9,4,7,3,5,1,6,8,2,3,3
308:9,8,3,7,6,8,3,3,6,2,3,9,2,7,2,5,3,2,4,6,6,3,8,3,3,2,1,3,7,9
309:9,5,6,6,6,4,5,1,4,8,3,3,4,2,7,7,6,8,1,9,7,3,8,7,6,8,9,2,6,8
310:3,9,8,1,9,8,3,6,8,5,2,6,1,7,7,6,3,8,2,9,2,3,7,3,2,5,5,2,8,1
311:9,2,5,4,1,4,6,5,5,9,5,8,1,6,6,4,2,5,1,6,6,3,7,2,7,3,8,8,2,7
312:1,9,7,7,2,3,2,5,3,3,2,3,8,3,6,4,9,1,3,9,9,2,9,9,8,8,2,3,8,3
313:8,9,4,8,5,7,9,7,2,4,2,9,1,6,7,2,4,6,8,2,2,7,1,4,3,8,2,5,4,8
314:1,2,2,9,3,3,3,4,5,7,3,7,6,6,3,8,3,2,8,8,3,6,8,2,3,3,8,8,8,1
315:8,4,8,1,4,2,6,2,7,8,1,8,2,1,4,6,7,5,2,4,5,7,9,6,7,2,5,5,3,2
316:2,6,8,7,3,5,8,9,9,1,9,7,9,2,9,8,8,3,6,1,8,9,4,5,1,7,1,6,9,3
317:6,9,3,1,8,2,4,9,7,7,6,9,8,5,7,5,7,5,3,9,9,1,4,3,5,5,2,8,4,9
318:3,6,8,1,5,9,5,6,7,3,5,8,2,9,8,9,1,1,6,6,9,6,8,4,5,6,2,4,7,9
319:7,3,7,6,9,1,6,7,7,2,9,5,5,3,1,9,5,5,6,4,7,5,7,7,7,9,5,8,5,8
320:6,4,9,1,3,8,7,6,1,8,2,2,7,1,7,9,7,5,2,6,8,8,1,6,1,7,1,9,4,8
321:8,8,3,2,4,6,4,4,3,5,1,3,8,4,8,1,9,4,3,4,9,7,4,4,3,5,1,7,2,1
322:5,3,6,3,3,8,7,9,2,4,7,1,6,2,8,3,2,2,9,5,1,7,5,3,2,8,1,7,8,6
323:3,5,2,1,2,3,4,6,3,2,4,2,1,5,1,4,5,8,2,8,8,9,6,5,1,8,8,9,8,9
324:1,3,4,7,3,6,8,4,5,4,6,6,3,2,8,2,2,3,2,1,2,4,7,7,3,1,9,5,8,1
325:8,9,4,4,8,6,5,1,1,9,8,8,5,4,4,9,1,7,5,2,2,1,1,6,8,6,5,8,8,4
326:3,1,3,8,7,4,1,5,2,1,4,5,3,6,1,4,5,9,5,8,4,6,3,3,5,3,4,4,9,3
327:1,5,3,8,9,5,2,5,8,1,2,9,6,7,2,5,6,9,3,9,9,8,7,6,9,5,3,9,2,3
328:9,6,4,4,5,5,2,5,1,1,9,1,3,7,2,6,4,8,4,1,9,5,7,2,4,1,6,1,6,1
329:2,5,1,2,1,9,5,4,6,9,6,4,2,8,2,2,8,1,9,2,9,4,8,6,9,2,7,2,8,1
330:3,1,4,2,2,7,4,1,1,5,4,3,4,8,7,2,1,5,9,1,1,6,5,5,5,9,8,7,8,4
331:3,2,4,9,8,6,9,4,3,2,4,9,8,6,6,6,6,1,4,3,6,2,7,2,9,5,7,4,7,9
332:6,9,8,6,9,9,5,5,7,8,5,4,8,6,8,6,9,9,9,7,2,5,2,7,1,1,2,7,6,3
333:1,5,9,5,2,9,4,8,3,7,5,5,4,7,5,8,4,5,8,3,7,7,3,5,7,7,5,9,6,5
334:3,7,7,5,2,2,6,3,4,8,7,3,3,4,3,5,5,9,8,2,3,7,1,9,5,3,8,8,2,6
335:1,2,2,4,6,1,9,2,7,7,6,3,3,4,1,9,7,7,8,1,6,2,8,4,4,9,6,3,8,2
336:9,6,4,8,3,3,8,3,1,6,5,4,6,4,8,7,9,8,3,7,8,4,9,3,4,7,2,3,1,4
337:2,8,7,6,3,5,6,9,4,2,8,1,7,2,5,8,8,6,3,4,9,6,7,1,7,8,4,5,7,8
338:9,8,5,2,6,5,5,9,2,7,8,3,6,6,1,5,3,4,6,5,6,2,2,4,7,5,2,2,3,1
339:4,7,1,4,5,7,2,1,5,7,8,7,3,3,7,6,6,7,6,2,3,7,4,4,2,6,5,3,7,5
340:3,1,4,6,5,1,1,5,4,8,8,2,7,4,1,4,8,6,1,5,5,7,2,2,6,4,4,4,8,9
341:1,9,4,3,6,3,8,4,3,6,7,8,9,7,4,7,8,5,7,7,4,5,6,6,2,9,4,8,1,9
342:2,5,1,2,1,3,5,4,6,9,6,4,2,8,2,2,8,1,9,2,9,4,8,6,9,2,7,2,8,1
343:5,5,1,5,9,2,2,3,4,8,6,9,9,1,7,2,4,5,9,6,9,5,7,9,5,9,3,9,8,3
344:7,7,7,4,6,5,8,9,3,8,8,6,4,4,2,3,3,3,1,5,7,2,2,9,8,4,6,6,6,2
345:8,7,4,6,8,9,9,5,5,7,1,3,6,6,2,8,8,8,8,8,4,4,2,3,9,1,5,8,2,2
346:6,5,9,2,1,1,9,9,7,1,4,2,1,8,6,4,1,3,6,2,9,3,5,9,1,7,5,5,4,2
347:9,3,7,7,3,7,9,6,8,5,4,4,9,5,3,8,4,4,5,1,6,9,3,1,5,1,7,8,6,3
348:6,3,2,3,3,4,6,2,2,6,8,3,2,1,4,2,8,6,9,1,2,6,6,3,2,2,7,2,6,7
349:1,5,4,3,9,9,6,2,9,7,3,1,8,6,3,4,4,2,6,6,6,3,3,9,2,3,3,7,1,7
350:5,8,2,3,5,5,9,4,3,3,5,4,2,6,1,4,9,6,7,5,5,9,2,7,6,4,2,9,5,6
351:7,5,9,4,1,8,4,6,9,7,9,2,9,2,8,5,3,4,5,5,3,6,9,1,4,1,7,4,1,6
352:8,9,4,8,2,6,4,9,7,5,4,6,9,3,9,7,6,1,7,9,6,3,3,7,6,1,1,2,8,3
353:5,9,2,1,1,3,2,4,8,3,9,5,9,2,4,3,1,2,9,9,3,8,2,4,7,1,7,7,1,6
354:7,3,7,6,9,1,6,7,7,2,9,5,5,3,1,9,5,5,6,4,7,5,7,7,7,9,5,3,5,8
355:7,7,1,8,1,3,2,1,8,3,9,3,7,5,4,9,1,4,4,9,7,7,7,8,1,2,6,5,3,9
356:5,2,8,4,5,1,9,7,7,4,9,9,6,4,5,5,5,5,8,6,3,5,1,1,2,8,7,9,8,2
357:9,9,9,1,5,8,1,9,3,2,7,7,2,2,1,5,4,1,8,4,4,9,6,8,8,1,3,5,4,3
358:3,2,6,5,2,9,6,9,8,4,7,5,3,7,1,7,7,6,1,2,8,1,7,8,3,6,8,8,9,1
359:9,5,1,6,4,6,7,5,2,6,5,9,4,1,2,1,3,1,1,1,7,4,4,8,4,3,8,8,2,9
360:3,9,9,5,1,7,9,6,9,9,7,8,3,5,7,5,1,7,4,6,3,1,8,8,4,1,3,1,8,9
361:4,2,2,4,4,9,2,6,2,3,5,7,6,4,1,3,3,5,7,2,9,6,5,8,4,8,4,4,7,1
362:3,9,9,5,1,7,9,6,9,9,7,8,3,5,7,5,1,7,4,6,3,1,8,8,4,1,3,1,8,1
363:7,9,2,4,3,7,4,3,7,9,4,4,6,5,2,3,9,3,5,3,4,5,9,4,7,5,7,1,8,1
364:8,3,7,3,2,7,3,2,7,5,4,4,9,6,3,6,8,4,1,5,2,4,8,5,3,3,1,2,4,3
365:6,4,4,2,8,7,6,6,9,9,1,2,5,1,9,2,9,7,4,9,6,3,1,3,1,2,2,1,8,7
366:5,8,8,5,1,5,5,6,8,5,4,6,9,3,3,8,5,5,1,7,6,8,7,5,8,4,5,1,8,2
367:2,6,8,9,1,5,3,2,6,5,1,1,2,7,1,5,5,7,6,1,8,4,6,7,6,8,7,4,6,1
368:9,6,4,4,5,5,2,5,1,1,9,1,3,7,2,6,4,3,4,1,9,5,7,2,4,1,6,1,6,1
369:4,5,2,2,4,9,4,3,1,6,7,3,4,1,1,2,4,8,1,1,8,7,7,9,7,2,8,3,2,3
370:5,3,5,3,5,7,8,9,2,9,7,7,8,7,4,5,8,6,7,2,8,4,2,4,9,7,1,7,3,9
371:2,7,4,1,7,7,2,3,7,1,9,4,1,6,3,8,8,8,9,9,5,5,3,3,5,9,2,6,9,3
372:1,3,4,8,7,1,8,2,7,8,4,3,3,2,2,3,3,1,9,3,2,7,8,9,8,3,2,5,8,7
373:1,2,5,7,1,1,1,8,5,5,3,3,7,5,9,8,6,5,5,9,7,1,6,5,4,2,1,9,7,4
374:7,5,7,9,8,3,2,5,1,7,5,4,4,7,7,1,4,9,2,2,3,4,5,6,5,2,2,9,2,1
375:3,5,8,1,1,1,1,4,8,6,1,7,7,3,9,5,8,5,7,2,6,3,2,9,1,5,6,4,5,9
376:9,9,8,5,3,5,5,7,8,1,1,2,3,4,7,4,7,5,5,4,5,3,4,5,2,3,4,3,9,4
377:2,3,1,9,5,7,9,3,3,4,7,2,9,4,1,5,5,4,3,2,3,5,7,2,6,2,4,8,8,5
378:1,4,4,5,6,6,5,9,8,9,9,4,1,8,7,5,7,5,5,5,5,5,1,7,6,5,3,5,1,8
379:8,5,6,7,2,2,2,4,7,6,9,2,4,7,2,6,5,9,2,9,2,4,3,5,4,3,5,5,9,9
380:4,1,8,3,3,7,9,1,7,4,8,1,7,1,4,7,2,4,3,7,1,8,9,2,5,9,2,3,5,1
381:7,7,1,8,1,3,2,1,8,3,9,3,7,5,4,9,1,4,4,9,7,7,7,8,1,2,6,5,3,8
382:3,9,5,3,5,1,6,4,4,1,5,1,7,7,5,3,4,3,3,7,5,2,2,5,1,9,1,2,7,3
383:9,4,5,4,3,2,5,2,8,4,5,8,1,2,5,1,5,3,1,4,7,1,2,2,9,5,3,6,4,3
384:2,3,1,9,5,7,9,3,3,4,7,2,9,4,1,5,5,4,3,2,3,5,7,2,6,2,4,8,8,5
385:1,7,9,7,5,1,7,3,4,5,6,4,9,2,3,6,8,5,7,8,7,2,2,1,5,7,7,4,3,6
386:6,1,2,7,7,7,4,6,3,9,6,7,5,9,9,9,5,5,2,9,3,5,6,8,5,4,5,6,1,3
387:3,1,4,6,5,1,1,5,4,8,8,7,7,4,1,4,8,6,1,5,5,7,2,2,6,4,4,4,8,9
388:1,6,8,7,5,9,5,3,5,2,9,5,5,5,6,9,6,3,2,1,8,5,8,8,3,8,5,8,1,4
389:5,5,4,7,4,5,7,3,1,3,3,1,5,9,7,2,3,8,2,3,2,4,3,4,8,7,2,2,4,2
390:7,8,2,9,1,6,8,6,9,3,9,2,8,7,5,8,5,5,9,2,7,5,5,5,2,2,8,8,3,2
391:9,5,4,1,5,8,6,4,3,9,8,2,8,5,2,1,8,3,5,7,9,1,7,2,2,4,8,9,1,4
392:9,5,4,5,6,4,6,1,8,4,9,2,7,4,1,4,3,5,5,4,3,3,1,8,9,9,4,5,8,8
393:1,2,2,3,2,1,5,7,6,8,8,7,5,1,8,2,3,2,1,2,1,3,3,9,6,5,1,1,1,1
394:4,8,3,7,3,2,2,1,4,8,2,6,8,7,6,9,3,1,1,9,3,7,6,5,3,9,2,5,5,8
395:2,4,7,6,3,9,4,6,8,7,8,2,4,9,2,2,3,1,4,3,9,1,9,1,7,7,2,4,7,5
396:3,4,4,8,4,8,6,1,9,5,5,6,9,5,7,3,5,7,1,6,8,8,4,7,8,5,3,4,1,4
397:3,2,6,1,1,5,1,7,4,4,1,8,5,3,6,6,7,2,9,3,4,9,6,8,9,8,5,1,5,3
398:5,7,1,4,5,5,2,9,1,4,6,7,3,1,9,6,7,5,8,3,9,5,8,7,9,4,6,7,8,6
399:8,3,1,9,7,9,5,4,7,1,7,5,7,9,3,6,7,7,8,5,2,9,2,1,9,2,8,4,7,4
400:2,5,1,4,8,3,3,5,3,4,9,6,7,4,7,1,2,1,1,5,2,6,9,8,8,6,7,6,2,8
401:9,5,7,3,6,1,6,2,3,5,5,4,8,3,4,1,5,1,2,6,7,4,9,9,3,2,3,8,5,5
402:7,7,9,7,6,3,7,9,3,9,4,7,5,9,7,8,9,5,7,4,9,6,9,7,9,4,9,1,1,6
403:8,9,4,4,8,6,5,1,1,9,8,8,5,4,4,9,1,7,5,8,2,1,1,6,8,6,5,8,8,4
404:8,8,3,2,4,6,4,4,3,5,1,3,8,4,8,1,9,4,3,4,9,2,4,4,3,5,1,7,2,1
405:8,9,8,7,3,6,3,7,4,1,4,9,6,1,5,6,4,8,9,7,8,3,6,3,5,8,8,6,6,4
406:9,8,4,9,9,4,8,4,2,1,6,2,5,1,8,6,4,9,6,6,3,8,6,2,1,5,7,6,3,9
407:9,4,7,4,1,2,2,7,8,2,8,7,2,7,8,8,7,6,8,1,8,2,8,3,1,5,4,6,6,4
408:3,9,5,7,5,9,5,7,6,6,8,4,4,4,7,4,1,2,4,3,1,1,4,4,7,9,5,3,8,7
409:8,8,3,2,4,6,4,4,3,5,1,3,8,4,8,1,9,4,3,4,9,2,4,4,3,5,1,7,2,9
410:4,2,6,3,9,9,2,8,1,5,1,1,5,2,5,3,2,4,9,8,2,6,3,5,3,7,1,1,6,9
411:2,6,8,9,1,5,3,2,6,5,1,1,2,7,1,5,5,7,6,1,8,4,6,7,6,8,7,4,6,7
412:2,2,5,8,9,8,3,3,1,3,2,6,4,2,5,5,2,7,1,4,8,2,7,8,5,8,1,4,8,7
413:6,8,2,9,6,4,4,8,8,7,8,8,3,9,7,1,2,8,8,7,8,3,7,6,7,6,3,7,7,6
414:4,4,2,9,5,5,1,4,5,7,2,5,7,5,7,2,3,2,4,9,4,9,1,6,9,5,5,9,2,2
415:9,9,9,1,5,8,1,9,3,2,7,7,2,2,1,5,4,1,8,4,4,9,6,8,8,1,3,5,4,5
416:5,2,9,1,5,4,4,8,9,5,7,8,1,5,7,6,7,7,5,6,4,7,1,8,7,7,5,4,8,7
417:7,4,5,8,8,1,8,3,9,1,3,5,6,6,7,2,1,4,6,3,8,7,4,8,3,6,2,6,7,1
418:9,5,8,1,8,5,6,1,7,7,5,7,5,4,1,6,7,2,2,8,2,1,5,2,3,5,4,9,9,5
419:6,8,5,5,7,7,7,4,2,7,3,9,2,1,9,8,5,1,4,6,7,6,3,9,4,8,5,2,1,6
420:9,5,1,6,4,6,7,5,2,6,5,1,4,1,2,1,3,1,1,1,7,4,4,8,4,3,8,8,2,9
421:7,5,9,4,1,8,4,6,9,7,9,2,9,2,8,5,3,4,5,5,3,6,9,1,4,1,7,4,1,9
422:3,5,3,9,1,9,3,8,8,3,4,8,2,9,7,6,2,1,6,9,1,8,6,6,1,5,9,1,5,3
423:1,9,2,5,3,1,3,2,7,3,2,1,3,7,1,6,6,1,7,9,7,9,2,8,1,6,3,9,8,8
424:2,2,6,8,1,4,7,5,8,1,3,8,5,5,9,6,1,6,7,4,5,5,9,2,4,9,4,9,9,1
425:2,5,1,4,8,3,3,5,3,4,9,6,7,4,7,1,2,1,1,5,2,6,9,8,8,6,7,8,2,8
426:6,7,9,1,6,3,5,3,4,8,8,7,9,1,5,7,2,6,8,4,9,7,7,5,3,5,6,4,2,4
427:7,1,4,1,8,6,9,6,4,4,9,5,2,3,5,5,9,3,5,8,6,5,6,2,3,2,3,3,7,1
428:2,5,4,9,3,5,6,8,7,1,4,6,3,3,2,5,8,6,3,3,3,6,4,2,3,5,3,7,3,3
429:1,8,8,5,3,8,8,8,1,6,8,6,2,8,6,3,2,9,1,7,3,5,5,1,3,7,1,6,3,5
430:5,8,5,9,7,5,8,1,1,8,1,5,1,7,8,4,4,5,9,5,1,6,5,9,3,1,5,9,9,9
431:9,8,4,9,9,4,8,4,2,1,6,2,5,1,8,6,4,9,6,6,5,8,6,2,1,5,7,6,3,6
432:2,6,8,9,1,5,3,2,6,5,1,1,2,7,1,5,5,7,6,1,8,4,6,7,6,8,7,7,6,1
433:7,4,8,5,5,8,7,1,4,4,4,7,6,7,1,2,9,7,3,3,6,4,4,7,4,7,9,4,2,8
434:6,4,9,1,3,8,7,6,1,8,2,2,7,1,7,9,7,5,2,6,8,8,1,6,1,7,1,9,4,7
435:3,6,8,8,4,1,4,3,4,2,6,1,8,8,2,4,4,1,4,8,3,5,3,2,4,3,7,3,4,1
436:2,8,9,6,9,5,4,3,8,2,4,1,7,9,7,1,7,2,8,5,9,5,1,5,4,2,9,2,3,3
437:3,3,8,2,4,7,2,6,4,6,2,2,9,7,2,2,2,9,3,8,2,4,7,5,6,8,2,8,6,8
438:3,7,1,1,6,7,4,3,9,4,8,5,5,2,2,4,9,7,7,9,5,4,6,3,1,1,6,4,1,1
439:5,6,7,5,4,5,5,9,2,9,6,3,9,7,6,8,1,1,2,2,5,7,6,7,4,2,9,1,7,6
440:7,1,1,5,7,6,1,8,6,2,9,4,9,7,8,4,9,4,3,5,2,7,6,9,4,1,1,4,9,1
441:5,3,6,3,1,9,1,9,4,2,7,4,6,3,1,5,4,4,3,2,5,6,2,7,7,9,4,1,6,8
442:1,2,2,3,2,1,5,7,6,8,8,7,5,1,8,2,3,2,1,2,1,3,9,9,6,5,1,1,1,1
443:8,3,6,7,2,7,9,3,6,2,4,8,2,9,5,1,8,4,2,1,6,1,1,3,4,5,4,2,3,2
444:7,5,4,3,8,9,5,7,9,1,8,3,7,8,3,1,8,2,8,7,2,8,1,8,9,8,3,5,4,2
445:9,9,3,2,6,9,4,1,5,8,8,1,5,7,9,1,2,4,7,2,5,5,6,2,2,6,2,6,5,9
446:1,4,7,3,8,8,9,6,1,8,9,8,1,2,7,9,8,6,6,3,1,4,5,5,7,9,6,6,4,3
447:4,8,5,4,3,4,5,1,2,4,4,7,4,8,4,6,3,1,6,2,4,2,4,9,8,3,8,8,3,1
448:3,2,9,5,2,9,6,9,8,4,7,5,3,7,1,7,7,6,1,2,8,1,7,8,3,6,8,8,9,1
449:7,9,2,8,3,6,7,3,2,5,4,4,5,2,5,2,5,9,7,4,3,9,5,5,7,6,7,4,6,5
450:7,3,7,6,9,1,6,7,7,2,9,5,5,3,1,9,5,5,6,4,7,5,7,7,7,9,5,8,5,9
